Tweet,Polarity
في حال سيناريو انخفاض الاسعار سيبيع الكبار على المواطنين اراضيهم وتنشا ازمه بناا ويعلق المواطنين في دفع ضرائب للحكومه رسوم_الاراضي_البيضاا,neg
لا تنظروا لاقوال ونصوص لاتحمل قيمهالحبر الذي تكتب به انظروا الى الافعال الى الواقع الواقع لن يتغير اذا حاميها حراميها رسوم_الاراضي_البيضاا,neg
لكي تفهم وضعنا مع الحكومه تحت تصرف الحكومه افضل العقول في البلد لكنهم موظفين لايعرفون سوى مايرضي الحكومه وهنا المشكله رسوم_الاراضي_البيضاا,neg
لن ترخص الاراضي طالما لم تتسرع اليه تطبيق الرسوم لنا سنوات وحنا جاك الذيب جاك اخوه نبي مرسوم ملكي يصدر عاجلا رسوم_الاراضي_البيضاا,neg
مع انه يوجد ازمه سكنيه الا انه توجد ايضا ندره في الايدي العامله فتخيل لوحصل الجميع على ارض واراد البناا لن يبني احد رسوم_الاراضي_البيضاا,neg
من وجهه نظري رسوم_الاراضي_البيضاا لن يفيد بخفض اسعارالعقار مثل الفتره بين اقتراح النظام واقراره ستعاودالارتفاع بمعدل اقل من السنوات الماضيه,neg
منهم من ركب الموجه موجه رسوم_الاراضي_البيضاا وراح يدافع عنها حتى لا يتهم بان فلان ضد نزول العقار ويردد بنفسه لايصح الا الصحيح ,neg
مؤسف يدعون انهم اقتصاديين ويطلقون مصطلاحات لاتليق بمهنتهم واخلاقهم وتسيا لهم رسوم_الاراضي_البيضاا,neg
نزرع بصل يطلع كوسه قلنا نبي بيوت وراحو يحطو قرارات للاراضي البيضاا حلو مشكله الاراضي بعدين الناس ماتت تنتظر بيوت رسوم_الاراضي_البيضاا,neg
هل نتوقع من السارق ان يطبق القوانين على نفسه سلطه الرقابهوالمحاسبه يجب ان تكون بيد الشعب من خلال برلمان منتخب يمثله رسوم_الاراضي_البيضاا,neg
وصل المواطن لمرحله الياس من الاسكان مع موافقه مجلس الشورى على الرسوم رسوم_الاراضي_البيضاا,neg
وضعت الحكومه القانون عند النادر من الافعال فصارت كالدارج منها فاصبحنا لانعرف متى نتخطى القانون ومتى نقف عنده رسوم_الاراضي_البيضاا,neg
يقول احد الخبثاا راح يصرفون اراضيهم على الافراد لكن سيفاجئونهم باسعار البناا تضاعفت4مرات وستربح الحكومه ضريبه ملياريه رسوم_الاراضي_البيضاا,neg
 120 مليون متر غير مشموله ب رسوم_الاراضي_البيضاا لانها تقع خارج النطاق العمراني فما بالك باستثنااات الحقيل ,neg
 120 مليون متر نقول له لا رسوم عليها لانها خارج النطاق العمراني فلماذا اخذها اذا رسوم_الاراضي_البيضاا ,neg
 اجمل ما قيل في هذا الوسم التلاعب و القفز على نظام رسوم_الاراضي_البيضاا جمره_في_يد_التاجر,neg
 اذا كان المواطن يملك ارض واحده او اثنتان ولا يمكنه البناا فكيف يتم تطبيق عليه رسوم_الاراضي_البيضاا ,neg
 اعتقد ان هذه اللائحه غير منطقيه ابدا رسوم_الاراضي_البيضاا,neg
 اعتقد من صفق ل رسوم_الاراضي_البيضاا لايعرف الى اين الاتجاه مجردتطبيل حسب التنبؤ المسبق تمنوا فهذا حقكم لكن لا تتفاالوا كثير ,neg
 اكيد يبون شهره ومنصب او يمكن مدفوعين من جهات فضائيه هذا حال تجار_التراب معاكم سامحوهم ماعرفو معنى المرواه رسوم_الاراضي_البيضاا,neg
 الاراضي ستكون بعد قرار رسوم_الاراضي_البيضاا مثل هالقطيع تاكل وتشرب ,neg
 الحقيل_وزمرته الان وضعهم ابلعب والاابخرب يعني الان بيحاولون يفشلون رسوم_الاراضي_البيضاا باي طريقه عشان يرجعونا ل القرض_الم ,neg
 الركود طبيعي والناس ماتملك سيوله والمصيبه التاجريرفع الايجارات من يحمي المستاجر رسوم_الاراضي_البيضاا يجب ان يتبعها خطوات و ,neg
 السلام عليكم ملكنا الغالي حفظك الله ورعاك رسوم_الاراضي_البيضاا فيه ظلم لذوي الدخل المحدود والظلم لا يرضيك,neg
 القرار فاشل والبسطاا هم الضحيه فمثلي امتلك ارضين وكلاهما منح ولا استطيع دفع رسوم رسوم_الاراضي_البيضاا ,neg
 الله يعيننا على عصام الزامل وخالد العلكمي لقوا لهم سالفه وعايشين جو ان الاسعار راح تنزل رسوم_الاراضي_البيضاا,neg
 المسؤول الذي يستطيع القفز فوق القانون ويمتنع عن دفع فواتير الماا بامكانه القفز على قانون فرض رسوم_الاراضي_البيضاا ,neg
 المشكله محد سالهم بس عادي لو تبي سمه تدفع عنهم رحمه بهم من هذا القرار المجحف اكثر من كذا استفزاز مافي رسوم_الاراضي_البيضاا,neg
 الميراث المتنازع عليه كيف سيكون معالجته مع رسوم_الاراضي_البيضاا حتى لايتكلف الورثه من ارامل وقصر رسوما متراكمه لاذنب له ,neg
 الناس حاليا فاهمه وواعيه مستحيل كلمتين تلعب بمشاعرهم كلنا ندعم رسوم_الاراضي_البيضاا,neg
 اي شعب هذا الذي يفرح بفرض الضرائب عليه بل ويطالب بذلك لا احد يهايط علي هنا ولكن فستذكرون ما اقول لكم رسو ,neg
 بعد اقرار النظام لن يكون العقار ابن بار سياكل ويشرب رسوم_الاراضي_البيضاا نظام_رسوم_الاراضي_البيضاا ,neg
 بعد اقرار رسوم_الاراضي_البيضاا لا اتوقع نجاحها لان الامراا هم اغلب من يحتكرون الاراضي و يعتبرون فوق القانون لا احد يقدر ,neg
 بكائيات من تجار العقار واذنابهم في هذا الوسم حتى لو ما نزلت الاسعار ستكون الرسوم كالجمره في يد التاجر رسوم_الاراضي_البيضاا,neg
 تاتي الرسوم بما لا يشتهي الترابيون قرار مجلس الوزراا بالموافقه على نظام رسوم_الاراضي_البيضاا ,neg
 تطبيق رسوم_الاراضي_البيضاا بهذه الطريقه العشوائيه خطا فادح لم يتم دراسته بشكل وافي للاسباب التاليه ,neg
 حرام يقولون واحد من اكبر تجار التراب في الرياض كان ناوي يطق حسابه 100 مليار خليتوه يقعد على 90 مليار يا متوحشين رسوم_الارا ,neg
 خبر مضحك اكيد لن يعلن عنهم ولن يتعرض لهم احد لانهم ببساطه هم صناع القرار الله يطول اعمارهم رسوم_الاراضي_البيضاا عقار,neg
 خدع الضعفاا من سنوات بشعاراته المزيفه الكاذبه وضيع مدخراتهم ويطبلون ورااها ويصفقون له من 8 سنوات اي فكر اقتصادي رسوم_ال ,neg
 د عقل_الباهلي رسوم_الاراضي_البيضاا سيدفعها الضعفاا فقط ومن لايدفع الفواتير لن يدفع رسوم_الاراضي ,neg
 رساله للمرجفين ومن طبل لهم والقادم نتمناه يكون واقع مع رسوم_الاراضي_البيضاا لاتقول متناقض لكن ضد الكذب والتدليس ,neg
 رسوم_الاراضي_البيضاا اذا استثني الربع اللي انتم خابرين لابالله اكل الشعب خابور الرسوم ,neg
 رسوم_الاراضي_البيضاا اصيح صياح ماحي ن درابي مصيبه وان حكيت اكبر مصيبه ,neg
 رسوم_الاراضي_البيضاا اكثر مايصعب الاموران تكون انت كل شيا ومن ضمن ادارتك ادارات او جهات وزرايه او امانات تعارض ماتفعله والضحيه وطن ومواطن,neg
 رسوم_الاراضي_البيضاا اكلوا حق الضعيف اما الهوامير الكبار اهل الشبوك ماتشملهم الرسوم ولا حددو لهم وقت يخططون شبوكهم ,neg
ياهوه مايروقون امهااا المدينه غرقت تعليق_الدراسه_في_القصيم,neg
يبدو والواضح ان فيه شيا غلط اما ان الاوديه والشعاب ردمت وعمل فوقها شوارع ومساكن او ان المدارس متهالكه وخطره تعليق_الدراسه_في_القصيم,neg
يعني الجامعيين لهم زعانف ولا وش السالفه عموما ماعرف اسبح رقبتي ب ذمتكم تعليق_الدراسه_في_القصيم,neg
يعني بكرا ثاني خميس اداوم ومبزره خواتي يعبون نوم نبي زيهم حنا اولى طيب تعليق_الدراسه_في_القصيم,neg
يكذبون ويقلون بان جامعه_القصيم تبن وانا اقول صدقتم الف مره تعليق_الدراسه_في_القصيم,neg
يلعن ابو حظهم تعليق_الدراسه_في_القصيم,neg
يوم السبت بنغسل حوشنا الله يستر لا يعلقون الدراسه شكل الوضع صار مجاكر تعليق_الدراسه_في_القصيم,neg
يوم ذاكرت وخلصت المفروض يتكلمون بدري عشان نحس بمتعه الاجازه تعليق_الدراسه_في_القصيم,neg
 اتوقع مايكون وصلنا لهالمرحله لو مسكنا المليارات اللي راحت للدول الثانيه الميزانيه_السعوديه,neg
 اذا جاا فائض حطيتوه بجيوبكم واذا جاا عجز خذيتو من جيوبنا سامحكم الله وكان الله في عون الجميع الميزانيه_السعوديه,neg
 ارتفاع البنزين يعني ارتفاع جميع اسعار السلع والشحن اصحاب الدخل المحدود كان الله بعونكم الميزانيه_السعوديه ,neg
 اعتبرونا دوله شقيقه ورجعو الاسعار مثل قبل تعهد بحل ازمه السكن ثم رفع النفط علينا رفع_سعر_الوقود الميزانيه_السعوديه تعد ,neg
 اغلب محطات الوقود تم اغلاقها بحجه لايوجد وقود حتى يتم البيع غدا بالسعر الجديد استغلال وطمع للاسف الميزانيه_السعو ,neg
 ال_سعود سيعلنون في القريب الكذبه السنويه عن الميزانيه_السعوديه بعمليه حسابيه قد يقوم بها طفل بالابتدائيه نرى السرقات ,neg
 الاسواق الماليه العربيه تنهي عاما بشعا والقادم مجهول الميزانيه_السعوديه,neg
 الخطوط_ترفع_اسعار_التذاكر_الداخليه الميزانيه_السعوديه ايجار المنزل ارتفاع البنزين ارتفاع الكهرباا لك الله يا مواطن يا سعودي,neg
 الخيار الوحيد والاسهل والابسط جيب المواطن الميزانيه_السعوديه,neg
 الزهايمر قال ان عنده مقومات ايش من مقومات رفع اسعار البنزين والكهرباا والخدمات العامه يعني المواطن الضحيه نجران_الان ال ,neg
 الشعب يريد اسقاط النظام الميزانيه_السعوديه,neg
 الفساد لما تصرف 975 مليار في سنه ومايلاحظ المواطن اي اثر بحجم هذا الصرف عليه وعلى البلد والخدمات والمرافق الخ الميزانيه_ ,neg
 الفقير مطالب ان يدفع فاتوره العجز ويتحمل فاتوره لم يكن هو سبب فيها الميزانيه_السعوديه,neg
 الميزانيه_التريليونيه الميزانيه_السعوديه الزياده ل مساعد وريم والهنوف ال سعود وطقتهم مهي لك يامواطن في الجنه ا ,neg
 الميزانيه_السعوديه _2016 عندما كانت الايرادات عاليه قالوا ستنعكس على رفاهيه المواطن اليوم يشرحون ان رفع الاسعار من مصلحه المواطن ,neg
 الميزانيه_السعوديه 191 مليار ريال للتعليم لعام 2016 العربيه_عاجل نلطم و لا نلطم ,neg
 الميزانيه_السعوديه 191 مليار للتعليم من اكبر القطاعات التي صرفت عليها الدوله في ميزانياتها السابقه والنتيجه مكانك سر لابد من بحث الخلل,neg
 الميزانيه_السعوديه اجبر الغرب السعوديه الانضمام للدول 20 فدفع ال سعود اتاوه نص ترليون دولار لحمايه عروشهم وكروشهم ,neg
 الميزانيه_السعوديه اخره الهيااااط اكلنا تبن يا عيال ,neg
 الميزانيه_السعوديه ارتفاع_اسعار_المحروقات العجز في الميزانيه لا المواطن اخذ سكن ولا ارض ولا تمويل للبناا وفوق هذا بيدفع ثمن العجز,neg
 الميزانيه_السعوديه اسهل قرارات تنويع مصادر الدخل وزياده الايرادات ان تكون من جيب المواطن ومن لقمه عيشه ,neg
 الميزانيه_السعوديه اصحاب النظره الضيقه يقولون رغم ارتفاع اسعار الوقود نحن الارخص تناسوا ان الارتفاع سينعكس على كل شي ,neg
 الميزانيه_السعوديه اصلاحات من ظهور المواطنين مقبلين على سنين عجاف,neg
 الميزانيه_السعوديه اصواتكم وارائكم ماراح تاثر بشي لانها مو مسموعه للاسف يعني ,neg
 الميزانيه_السعوديه اكثر ما ازعجني في الميزانيه هي كلفه الحرب كان اعطينا عفاش 10 مليار و عبد ربه مليار والاحمر مليار و انفكينا,neg
 الميزانيه_السعوديه اكلنا هواا خلو حرب اليمن تنفعكم,neg
 الميزانيه_السعوديه الاسعار الجديده سوف ترفع الاسعار وزياده العبا على الطبقه الفقيره والمتوسطه يجب الغاا رسوم مثل مرور جوا ,neg
 الميزانيه_السعوديه الامن والامان فرضه المواطن بنفسه على نفسه بعد الله لا يريد اسقاط نظام ولا فوضى لذلك نعمه الامن ليست مبرر للارتفاع,neg
 الميزانيه_السعوديه البلد ذلنا بنفطنا ,neg
 الميزانيه_السعوديه السيسي احنا اولى من هالدول وظفونا وشوفوا احتياجنا,neg
 الميزانيه_السعوديه السيسي ماخذ الدعم رايح جاي وعشان الحكومه تغطي هذي المصاريف وغيرها فتاخذها من ظهر المواطن ميزانيه_2016,neg
 الميزانيه_السعوديه السيسي مليارات انفقت علي سفاح قتل شعبه ولم تستفد السعوديه منها بشئ لا هم يعملون لامر الدين ولا لامر الدنيا,neg
 الميزانيه_السعوديه العرب الى حاشرين نفسهم بدولتنا زبايل مو قادرين تشيلونها رئيس ماعندكم والثانيين نفس الحال وتتكلمون عنا ع ,neg
 الميزانيه_السعوديه اللي غثونا بعاصفه العزم والحزم يالله قدامي كل واحد يفلل سيارته وهو يتحسر,neg
 الميزانيه_السعوديه المشكله مافي تعويض النقل العام قطار وماندري متى ينتهون منه باصات مافيه التكاسي ماكلينا اكل _انا رايح فين,neg
 الميزانيه_السعوديه المواطن يشتكي غلاا الاسعار المتصاعد منذو حوالي 9 سنوات وينتظر تدخل الحكومه و اذ بالحكومه هي الاخرى ترفع الدعم لتضيق عليه,neg
 الميزانيه_السعوديه المؤيدين لارتفاع البنزين مضيقه عليه الدراهم لكن موظفين قطاع خاص والعسكر واللي دوامه بعيد وش ذنبهم,neg
 الميزانيه_السعوديه الميزانيه يعلن صارت يلعن وزاره فاشله ,neg
 الميزانيه_السعوديه الميزانيه_العامه_للدوله هذا الي تبونه من وراا ابوالظفرات ولده برميل الفسو الله يرحمك يابومتعب ويلعنك ياسلمان,neg
 الميزانيه_السعوديه الوطن يستحق التضحيه ولكن لم لاتكون التضحيه باصحاب الكروش الكبيره والمخصصات الوفيره اولا لماذا التضحيه بالهزلى والجياع ,neg
 الميزانيه_السعوديه انبسط عزيزي المواطن كل عجز سوف يخرج من جلدك ابتسم وسو بيس ,neg
 الميزانيه_السعوديه انتهى زمن الفائض انتهى زمن عبدالله_بن_عبدالعزيز,neg
 الميزانيه_السعوديه انظروا لحجم الاستهتار بالموارد والمقدرات واللامبالاه يا وزاره الصحه ,neg
 الميزانيه_السعوديه اوكيه فيه عجز وموجه قادمه في ارتفاع الاسعار للخدمات الحكوميهبس مو تتكرم حكومتنا علي الدول الاخرئ وتصرف عليهم وتخلص الرز,neg
 تعليق_الدراسه_في_القصيم جامعه_القصيم التعليم و اماره المنطقه تقول تعليق والجامعه ساكته ياخ مانبي تعليق بس تكلم اطلع عطنا علم غرزنا ,neg
 تعليق_الدراسه_في_القصيم جامعه_القصيم انا ابي اداوم لاتعلقون الدراسه ,neg
 تعليق_الدراسه_في_القصيم جامعه_القصيم انا بتقطع من جوايا ,neg
 تعليق_الدراسه_في_القصيم جامعه_القصيم انا صراحه للحين مب عارفه حب المعارضين للدراسه كلش عندكم تاجيل و تسويف بس موضوع الاجازه لا,neg
 تعليق_الدراسه_في_القصيم جامعه_القصيم تبي تعلقون ولا لا المهم تتكلمون مو ساكتين ومو معبرينا وش ذا الاستهتار بنا احترقت ,neg
 تعليق_الدراسه_في_القصيم جامعه_القصيم جامعه القصيم فيها ارواح من جميع المناطق والمدارس بنفس الحي تتعلق الدراسه شي عجيب ,neg
 تعليق_الدراسه_في_القصيم جامعه_القصيم حسبي الله ونعم الوكيل ,neg
 تعليق_الدراسه_في_القصيم جامعه_القصيم حنا ماشاا الله علينا كبار نعرف نسبح وكذا اما حقين المدارس صغار تعرفون يعني مالهم بالسباحه ,neg
 تعليق_الدراسه_في_القصيم جامعه_القصيم رغما عن انفك ايها الارعن ,neg
 تعليق_الدراسه_في_القصيم جامعه_القصيم كش عليكم ميييير ,neg
 تعليق_الدراسه_في_القصيم جامعه_القصيم ليه يعلقون عندي عملي نهائي بختبر وافتك ,neg
 تعليق_الدراسه_في_القصيم جامعه_القصيم مايبونا نسهر حسبي الله عليهم ,neg
 تعليق_الدراسه_في_القصيم جامعه_القصيم مجتمع غريب يقسمون الطقوس على كيفهم المدارس عندهم مطر والجامعه السماا صحو وشمس ,neg
 تعليق_الدراسه_في_القصيم جامعه_القصيم وش فرقنا عن التعليم العام وش ذنب اللي يجي من بعيد للجامعه ننتضر قرارك ,neg
 تعليق_الدراسه_في_القصيم جده امطار و القصيم مشمس جاوب ياوزير اللوح ف النظر والا ف القرطاس امطار_جده لا تشفع لطلابها ب بتعليق الدراسه,neg
 تعليق_الدراسه_في_القصيم جده اولى عشان ماعندنا تصريف زي المدن الثانيه ,neg
 تعليق_الدراسه_في_القصيم جده فيه مطر والقصيم اجازه ايش هذا وجع كل شي حق القصمان ,neg
 تعليق_الدراسه_في_القصيم جده من ظهر امطار ولاتعلقت ليش كذا ,neg
 تعليق_الدراسه_في_القصيم جيزان ونجران كل يوم يطيح عليهم صواريخ وقذائف ماعلقو الدارسه عندهم وانتم بس تشوفون سحابه تبون تعلقون الد ,neg
 تعليق_الدراسه_في_القصيم جيل دلوع ,neg
 تعليق_الدراسه_في_القصيم حاسه بكم قسسم نفس وضعنا بجامعه حايل بالضبط gt gt حرام عليهم,neg
 تعليق_الدراسه_في_القصيم حالف هالترم مايعدي شكل التخرج عقب هالوزير بيصير كل ثمان سنين تطلع دفعه ,neg
 تعليق_الدراسه_في_القصيم حتى احنا عندنا مطر وش معنى القصيم بس اللي تتعلق الدراسه عندهم ,neg
 تعليق_الدراسه_في_القصيم حتى عندنا امطار والا عشان كبار المسؤولين من القصيم ,neg
 تعليق_الدراسه_في_القصيم حتى في تعليق الدراسه واسطات ,neg
 تعليق_الدراسه_في_القصيم حرام المناهج اتاخرت بسبب التاجيل لهذي المواضيع التافهه مطر زرعو الرهبه بسبب هذي الامطار الي كلها رحمه وبركه,neg
 تعليق_الدراسه_في_القصيم حرررررررام بكرا عندي اف يعني ماراح استفيد عزام الدخيل لازم تعوضن هههههههههههه,neg
 تعليق_الدراسه_في_القصيم حسبي الله بس نبي نداوم نسلم بحوثنا ونختم هف,neg
 تعليق_الدراسه_في_القصيم حسبي الله عليتس من جامعه ,neg
 تعليق_الدراسه_في_القصيم حقين القصيم متى داوموا ذالترم اصلا,neg
 تعليق_الدراسه_في_القصيم حلا هو كل شوي تعليق ,neg
 تعليق_الدراسه_في_القصيم حنا القصف من فوقنا و الوضع عادي عندهم ,neg
 تعليق_الدراسه_في_القصيم حنا لو تجرنا السيول جر م فكرو يعطونا اجازه لكن معليه اساسا بكرا الخميس عادي مافرقت ,neg
 تعليق_الدراسه_في_القصيم خخخير خخخير حتى المدينه امطار وسيول ليه ما علقوها ,neg
 تعليق_الدراسه_في_القصيم خخخيرر خخير طيب واحنا طييييبب عشخسخسخظننسسخر ,neg
 تعليق_الدراسه_في_القصيم خط جامعه القصيم مشهور بالحوادث راحت فيه ارواح قدر الله ماشاا وفعل لكن دائما نفعل الاسباب لتجنب ا ,neg
 تعليق_الدراسه_في_القصيم خلاص اجل الطلاب كلهم الي الدور الثاني ناجحين مايحتاج اختبارات وش تختبرون وانتم مادرستوا شي ,neg
 تعليق_الدراسه_في_القصيم خلاص درينا ان عندكم اجازه راعوا مشاعر البعض اللي ماعندهم ,neg
 تعليق_الدراسه_في_القصيم خلاص سمجتوها نبي نداوم,neg
 تعليق_الدراسه_في_القصيم خلاص كل خميس اجازه ملينا ي وزير وكل خميس نوصل الترند والمطر بالمدينه والتعليق بالقصيم وووش ذااا ,neg
 تعليق_الدراسه_في_القصيم خلاص يكفي ملينا من التعليق ,neg
 تعليق_الدراسه_في_القصيم خير ان شاا الله وش ذا ليه الجامعات مافيهاا تعليق ,neg
 تعليق_الدراسه_في_القصيم خير ي الدلوعيين ع وشو اجازه عشان المطر كانه يقول لهم غيبوا وروحوا اكشتوا ,neg
 تعليق_الدراسه_في_القصيم خيييير انتم ماتعلقونها غير بيوم اوفي ,neg
 تعليق_الدراسه_في_القصيم خيييير خييير ليييه باي حققق ان شااالله لا انا بنقل ملفي للقصيم خلااصصص,neg
 تعليق_الدراسه_في_القصيم خييييييييييير وش وضعععكم يعني طلاب الجامعه سمك يتنفسون تحت الماا ,neg
 تعليق_الدراسه_في_القصيم دلع زايد ,neg
 تعليق_الدراسه_في_القصيم دلع زايد من قدنا ي القصمان زد_رصيدك19,neg
 تعليق_الدراسه_في_القصيم دلع فاضي قسم بالله كل ماجت نقطه مطر قالو مافي دراسه الدول الي برى ثلوج وامطار والورع يدرس وهو حمار,neg
 تعليق_الدراسه_في_القصيم دلعوكم بزود,neg
 تعليق_الدراسه_في_القصيم دلوعين كلشوي اجازه,neg
 تعليق_الدراسه_في_القصيم دنيا حظوظ من جد وواسطه حتى في تعليق الدراسه القصيم عندهم هالاسبوع دبل ويكند ,neg
 اوامر_ملكيه ياخوفي يبقى حالنا كذا يتغير العالم من حولنا ويتقدم واحنا مايتغير عندنا الا الوزراا والحال كما هو عليه ياب ,neg
 اوامر_ملكيه ياعيشتن محقا يااه شل وزير وحط وزير ماش مابه دراهم ولاعيشه ماوراكم خاار ,neg
 اوامر_ملكيه ياغبني ياعزام ,neg
 اوامر_ملكيه يستمر المواطن السعودي في اكل اتبن ولا فيه اي تطوير في فوضى المرور وزحمه السيارات وبتقعدون مثل الغنم مافيه نظا ,neg
 اوامر_ملكيه يعني الشعب مالهم نصيب فيها حسبنا الله وكفى,neg
 بعد تعيين الدكتور احمد_العيسى_وزيرا_للتعليم عادت طيور البوم للتغريد حقبه جديده اعفاا_عزام_الدخيل عزام_الدخ ,neg
 تاريخ وزير_التعليم الجديد مرررررررررعب الله يكفينا شره اوامر_ملكيه,neg
 تحاول ان تفهم كيف رجل فشل في اداره جامعه اهليه واعفي منها ان يصلح تعليم دوله وهل يوجد رجل بالكون برع بالتنظير ونجح بالتن ,neg
 تكفى لاتصير مثل الغفيص لا دكتوراه لا نقل ديناصورات ماسكين مناصب نظام ثلثي غبي خلانا ضايعين اوامر_ملك ,neg
 حسبنا الله ونعم الوكيل ليبرالي يتولى وزاره التعليم يدعي احمد_العيسى اوامر_ملكيه اعفاا عزام_الدخيل ,neg
 خساره والله اعفاا_عزام_الدخيل وزير_التعليم اوامر_ملكيه عقبال الوزير ابوفكر ,neg
 عزالله ما سمعنا خبر طيب وصدمه للشعب احسن الله عزاكم بالتعليم اوامر_ملكيه اعفاا_عزام_الدخيل ,neg
 عظم الله اجرنا و اجركم اوامر_ملكيه وداعا_عزام اعفاا_عزام_الدخيل شكرا_عزام_الدخيل,neg
 عندهم عقده من الاصلاح كل ماصار واحد صالح تم الاعفاا طيب تعالوا شوفوا اللي بالمدن والقرى من مدراا ادارات هم ساس الفساد ,neg
 قافله معي الليله ليه يعفونگ والله معاك كنا مستبشرين خير بس الله يعوضنا اوامر_ملكيه شكرا_عزام_الدخيل اعفاا_عزام_الدخيل ,neg
 قههههر ليتهم قشعوك مع اللي الليله وريحو المسلمين منك ومن فكرك اللي ضارب اوامر_ملكيه عقبال_اعفاا_ماجد_الحقيل الحقيل,neg
 لست ممن ينتمون لوزاره التعليم لكن ذهاب عزام الدخيل خساره كبيره للمعلمين والطلاب استغرب تعيين ليبرالي وزير لوزاره مهمه ا ,neg
 مانبي العيسى رجع لنا الدخيل عزام_الدخيل اوامر_ملكيه,neg
 من نظره الرجال تعرف خوافيه والله يانظراته ماتطمن نظرات واحد صارم حازم اوامر_ملكيه,neg
 نصحنا الدخيل من قبل اوامر_ملكيه السيلفي وتويتر وهياط ما ينفع عند سلمان_الحزم انتقدناه وكان له شبيحه ولا سمع الان ,neg
 والله ضاقت صدورنا اوامر_ملكيه وداعا_عزام اعفاا_عزام_الدخيل شكرا_عزام_الدخيل ,neg
 وزير_التعليم الجديد مؤسسات التعليم فشلت في القيام بدور ايجابي لتحصين الشباب من الغلو والتطرف اوامر_ملكيه ,neg
اتعس خبر على المعلمين والمعلمات توديع الاستاذ عزام الدخيل اوامر_ملكيه,neg
احسن الله عزاا الشعب السعودي في اعفاا الدكتور عزام_الدخيل اوامر_ملكيه احمد_محمد_العيسى شكرا_عزام_الدخيل اعفاا_عزام_الدخيل,neg
اعفاا عزام الدخيل شيا محزن واس اوامر_ملكيه,neg
اف اف اف ليش مامداه حط رجله اوامر_ملكيه ,neg
افا شالوا عزام اوامر_ملكيه عزام_الدخيل,neg
اكبر خساره للتعليم اعفاا عزام_الدخيل اوامر_ملكيه,neg
السياسه الداخليه متلونه ولاتدري ماتوجهها تضع الدخيل الذي زاد حلقات التحفيظ ثم تستدبله بالعيسى الذي يحاربها اعفاا_وزير_التعليم اوامر_ملكيه,neg
الوزير الجديد وجهه مايبشر بالخير اعفاا_عزام_الدخيل اوامر_ملكيه,neg
انا لله وانا اليه راجعون عظم الله اجر الجميع اوامر_ملكيه احمد_العيسى_وزيرا_للتعليم اعفاا_عزام_الدخيل التعليم_امانه_لا_يقبل_الخيانه,neg
حزينه على عزززززززاااام اوامر_ملكيه,neg
حساااافه عزااام طاااار وش ذاا اوامر_ملكيه,neg
حسبي الله ونعم الوكيل العسكري اخر اهتمامات الدوله اوامر_ملكيه,neg
خساره الوزير الجديد شكلهم معلمينه من قبل اما الوزراا اللي قبله جحفلوهم اوامر_ملكيه,neg
خساره والله اعفوا عزام الدخيل عاد كان راعي اجازات وكشتات اوامر_ملكيه,neg
خسر التعليم عزام اوامر_ملكيه,neg
خسرنا عزام_الدخيل في التعليم رجل غير الكثير في فتره قصيره من القلب شكرا_عزام_الدخيل اوامر_ملكيه ,neg
خسساره عزم اوامر_ملكيه,neg
سيكتب التاريخ انه في هذا اليوم فقد التعليم هذ الرجل العظيم وزير_التعليم السعوديه اوامر_ملكيه ,neg
شخصيا ارفض واستهجن هالقرار واعتبره نكسه نوعيه لكن تعلمت ان الشيوخ ابخص ويعرفون يوزنونها اعفاا_عزام_الدخيل شكرا_عزام_الدخيل اوامر_ملكيه,neg
قلبي مو مرتاح على احمد_العيسى من الحين اقول لكم داومو الجمعه مافي ويكند اوامر_ملكيه,neg
لم ولن يحكم السعوديه مثل الملك عبدالله رحمه الله وطيب ثراه سلمان دمر البلد لاجيال قادمه غفر الله له اوامر_ملكيه,neg
لن يفلح وزير جديد بوكلاا ومدراا عموم مستهلكين اوامر_ملكيه اوامر_ملكيه_جديده,neg
ما يحدث من اعفاا وتعيين هو تخبط لا اكثر اعفاا_عزام_الدخيل احمد_العيسى اوامر_ملكيه ,neg
مصخت كل ثلاث ايام وزير اوامر_ملكيه,neg
نكبه الله يعينه وزير_التعليم اوامر_ملكيه ,neg
والله خساره الدخيل يستقيل اوامر_ملكيه,neg
وجه العيسى غير مريح الله يكفينا شره اعفاا_عزام_الدخيل اوامر_ملكيه وزير_التعليم,neg
ودي اتفال بوزير التعليم الجديد بس وجهه مايبشر بخير دخلنا السنه الثالثه للعطاله ان شاا الله يحل قضيتنا اوامر_ملكيه ,neg
 ابو محمد مدارسنا محاصره بالمياه والمخارج المؤديه اليها مغلقه نحتاج لقوارب كي نصل اليها تعليق_الدراسه_في_الرياض,neg
 اذا مافي اجازه فتلك مصيبه واذا في اجازه فالمصيبه اعظم تعليق_الدراسه_في_الرياض,neg
الخبر موب صحيح لا يمكن يسمح فيها الملك سلمان ومحمد بن نايف الله يطول باعمارهم ا السماح_بالسينما_في_السعوديه,neg
الخوف اذ كان وسيله للسماح بدخول النساا الملاعب بكرا بيقولون النساا بالسينما مسموح لهن وش فرق السينما عن الملعب السماح_بالسينما_في_السعوديه,neg
السعوديه في حاله حرب وتريد النصر من عند الله السماح_بالسينما_في_السعوديه لاياتي بالنصر بل العكس,neg
